ArticleID,topic_1,topic_1_prop,topic_2,topic_2_prop,topic_3,topic_3_prop
34166195,74.0,0.5468913912773132,26.0,0.20781990885734558,83.0,0.13326363265514374
34166230,88.0,0.844811201095581,44.0,0.14441774785518646,44.0,0.14441774785518646
34166231,95.0,0.3854316473007202,10.0,0.2039683312177658,44.0,0.16875703632831573
34166238,79.0,0.8062176704406738,96.0,0.1847902238368988,96.0,0.1847902238368988
34166239,95.0,0.579897940158844,54.0,0.4107676148414612,54.0,0.4107676148414612
34166240,96.0,0.43396419286727905,77.0,0.38417908549308777,36.0,0.17153586447238922
34166249,44.0,0.7055295705795288,61.0,0.26067429780960083,61.0,0.26067429780960083
34166250,7.0,0.7589096426963806,80.0,0.21386447548866272,80.0,0.21386447548866272
34166252,82.0,0.6171745657920837,1.0,0.19908449053764343,80.0,0.1567925214767456
34166265,65.0,0.9764243364334106,65.0,0.9764243364334106,65.0,0.9764243364334106
34166267,54.0,0.48682940006256104,95.0,0.24231716990470886,80.0,0.10420224070549011
34166324,83.0,0.9172064065933228,20.0,0.07419552654027939,20.0,0.07419552654027939
34166330,7.0,0.33988529443740845,53.0,0.20201171934604645,78.0,0.1529940515756607
34166337,2.0,0.6600345373153687,75.0,0.33105480670928955,75.0,0.33105480670928955
34166366,42.0,0.422639936208725,13.0,0.3082597255706787,25.0,0.13567446172237396
34166367,92.0,0.8469370007514954,14.0,0.1008312851190567,73.0,0.04515031352639198
34166368,90.0,0.4052804708480835,58.0,0.3856801986694336,77.0,0.10963726788759232
34166372,20.0,0.34786155819892883,90.0,0.21166567504405975,18.0,0.1956273764371872
34166373,54.0,0.47820931673049927,82.0,0.25746387243270874,85.0,0.2555064857006073
34166375,8.0,0.36766183376312256,4.0,0.24391493201255798,90.0,0.18652327358722687
34166376,15.0,0.5185791254043579,70.0,0.20607663691043854,99.0,0.14079652726650238
34166377,49.0,0.5795996189117432,18.0,0.246311217546463,38.0,0.16331002116203308
34166379,5.0,0.9918169975280762,5.0,0.9918169975280762,5.0,0.9918169975280762
34166380,5.0,0.9154607057571411,17.0,0.07570923119783401,17.0,0.07570923119783401
34166381,12.0,0.5686424970626831,46.0,0.2401193380355835,20.0,0.11241001635789871
34166383,47.0,0.5043780207633972,10.0,0.2683888077735901,83.0,0.16631996631622314
34166384,10.0,0.44446760416030884,21.0,0.2804456353187561,58.0,0.1748247742652893
34166385,84.0,0.881794273853302,45.0,0.11320500075817108,45.0,0.11320500075817108
34166386,2.0,0.4661635160446167,90.0,0.4272230863571167,94.0,0.09168721735477448
34166387,96.0,0.49651989340782166,94.0,0.19116002321243286,71.0,0.17181216180324554
34166388,34.0,0.9923244118690491,34.0,0.9923244118690491,34.0,0.9923244118690491
34166389,87.0,0.9926760196685791,87.0,0.9926760196685791,87.0,0.9926760196685791
34173371,13.0,0.5018473267555237,96.0,0.356025755405426,11.0,0.11381519585847855
34173372,64.0,0.9943099021911621,64.0,0.9943099021911621,64.0,0.9943099021911621
34173373,46.0,0.47262367606163025,21.0,0.1599397212266922,41.0,0.13202373683452606
34173374,25.0,0.42379525303840637,5.0,0.2598402798175812,95.0,0.2290334403514862
34173375,62.0,0.5787875056266785,54.0,0.41496971249580383,54.0,0.41496971249580383
34173376,43.0,0.5701121687889099,64.0,0.23409399390220642,78.0,0.18949441611766815
34173377,54.0,0.4458484351634979,15.0,0.19870270788669586,40.0,0.17367778718471527
34173378,89.0,0.9893535375595093,89.0,0.9893535375595093,89.0,0.9893535375595093
34173379,46.0,0.3126974403858185,82.0,0.1875389665365219,86.0,0.15771469473838806
34173380,60.0,0.5951647162437439,55.0,0.33991068601608276,50.0,0.059217873960733414
34178211,47.0,0.6019435524940491,54.0,0.29052531719207764,24.0,0.09792589396238327
34178212,21.0,0.47233590483665466,50.0,0.28104233741760254,62.0,0.2377213090658188
34178213,91.0,0.5564971566200256,5.0,0.1526143103837967,10.0,0.12704318761825562
34178214,73.0,0.3658145070075989,50.0,0.33611246943473816,8.0,0.2265070378780365
34178217,7.0,0.5095201134681702,59.0,0.45668283104896545,59.0,0.45668283104896545
34178220,59.0,0.9819973111152649,59.0,0.9819973111152649,59.0,0.9819973111152649
34178221,70.0,0.5187485218048096,89.0,0.27903684973716736,2.0,0.1088896319270134
34178224,47.0,0.5621892213821411,50.0,0.39038166403770447,12.0,0.03913705050945282
34178226,95.0,0.6576849222183228,50.0,0.14328739047050476,47.0,0.13030357658863068
34178228,46.0,0.846363365650177,54.0,0.09961997717618942,50.0,0.04543130099773407
34178229,15.0,0.3498290181159973,26.0,0.2361181378364563,12.0,0.1721334308385849
34178231,86.0,0.3663038909435272,2.0,0.25402799248695374,46.0,0.18555918335914612
34178235,95.0,0.21583189070224762,47.0,0.20890286564826965,57.0,0.18959102034568787
34173658,85.0,0.9700731039047241,47.0,0.022443851456046104,47.0,0.022443851456046104
34173659,99.0,0.671286404132843,85.0,0.31900906562805176,85.0,0.31900906562805176
34173660,71.0,0.32333001494407654,99.0,0.32243505120277405,86.0,0.18992234766483307
34173663,48.0,0.46339794993400574,86.0,0.4321794807910919,5.0,0.08333335071802139
34182324,20.0,0.46245744824409485,35.0,0.19192706048488617,16.0,0.16732874512672424
34182382,90.0,0.6992652416229248,8.0,0.20753741264343262,28.0,0.08329766988754272
34182383,85.0,0.7816841006278992,18.0,0.20451119542121887,18.0,0.20451119542121887
34182384,17.0,0.795576274394989,92.0,0.19551315903663635,92.0,0.19551315903663635
34182388,32.0,0.511904239654541,33.0,0.3324653208255768,59.0,0.13946104049682617
34182390,70.0,0.5774577856063843,10.0,0.22282083332538605,77.0,0.1836182326078415
34182391,53.0,0.577206015586853,94.0,0.41434428095817566,94.0,0.41434428095817566
34182396,72.0,0.4069221615791321,38.0,0.3017125725746155,92.0,0.2814651131629944
34182399,80.0,0.5444202423095703,94.0,0.25309374928474426,90.0,0.19366584718227386
34182401,94.0,0.8367759585380554,18.0,0.1479087918996811,18.0,0.1479087918996811
34182407,77.0,0.5511691570281982,4.0,0.21750742197036743,44.0,0.21023285388946533
34182408,94.0,0.41694074869155884,18.0,0.2592773139476776,35.0,0.20047123730182648
34182379,73.0,0.9926659464836121,73.0,0.9926659464836121,73.0,0.9926659464836121
34182462,93.0,0.8332574963569641,12.0,0.1516636610031128,12.0,0.1516636610031128
34182463,85.0,0.33747100830078125,92.0,0.32207491993904114,53.0,0.21079805493354797
34182464,90.0,0.6005916595458984,52.0,0.35423406958580017,77.0,0.03111255168914795
34182465,12.0,0.43515267968177795,8.0,0.2969377636909485,70.0,0.1722789704799652
34182466,59.0,0.8612419962882996,54.0,0.12242276221513748,54.0,0.12242276221513748
34182467,12.0,0.45786938071250916,85.0,0.1525692492723465,8.0,0.1385723203420639
34182468,29.0,0.8102905750274658,85.0,0.15716059505939484,44.0,0.019783468917012215
34182469,12.0,0.4864364266395569,90.0,0.15630099177360535,85.0,0.12704342603683472
34182470,90.0,0.5542823672294617,38.0,0.4322907626628876,38.0,0.4322907626628876
34182471,90.0,0.9056154489517212,80.0,0.0845831111073494,80.0,0.0845831111073494
34182472,82.0,0.7697023153305054,4.0,0.21756824851036072,4.0,0.21756824851036072
34182473,71.0,0.986971378326416,71.0,0.986971378326416,71.0,0.986971378326416
34182474,8.0,0.5641381144523621,91.0,0.4079001843929291,33.0,0.01179291307926178
34182475,44.0,0.28410765528678894,49.0,0.2710842192173004,8.0,0.25943443179130554
34182476,8.0,0.980583906173706,8.0,0.980583906173706,8.0,0.980583906173706
34182478,90.0,0.577417254447937,78.0,0.16800202429294586,19.0,0.15870946645736694
34182479,96.0,0.6333086490631104,97.0,0.3481976091861725,97.0,0.3481976091861725
34182481,94.0,0.5829825401306152,70.0,0.27591148018836975,47.0,0.12850666046142578
34182482,26.0,0.9864363670349121,26.0,0.9864363670349121,26.0,0.9864363670349121
34182483,56.0,0.9858548045158386,56.0,0.9858548045158386,56.0,0.9858548045158386
34182484,88.0,0.7110103368759155,54.0,0.22210776805877686,5.0,0.054115064442157745
34182485,49.0,0.9801980257034302,49.0,0.9801980257034302,49.0,0.9801980257034302
34182486,24.0,0.9619141221046448,24.0,0.9619141221046448,24.0,0.9619141221046448
34182487,79.0,0.6170942187309265,9.0,0.2063884139060974,18.0,0.09475908428430557
34182488,44.0,0.5209957361221313,90.0,0.4615023136138916,90.0,0.4615023136138916
34182489,94.0,0.4669111669063568,91.0,0.20153971016407013,28.0,0.1815706044435501
34182490,44.0,0.42032116651535034,94.0,0.29853904247283936,22.0,0.26381489634513855
34182491,4.0,0.5665930509567261,90.0,0.42530643939971924,90.0,0.42530643939971924
34182492,70.0,0.9528533816337585,70.0,0.9528533816337585,70.0,0.9528533816337585
34182493,80.0,0.6953273415565491,44.0,0.28777390718460083,44.0,0.28777390718460083
34182494,44.0,0.42715784907341003,8.0,0.40354683995246887,78.0,0.1502709686756134
34182495,78.0,0.4271955192089081,82.0,0.31938135623931885,88.0,0.18596796691417694
34182496,93.0,0.527085542678833,43.0,0.16770271956920624,53.0,0.10145991295576096
34182497,46.0,0.6854641437530518,20.0,0.1659112572669983,32.0,0.13830354809761047
34182498,48.0,0.48510944843292236,85.0,0.27589139342308044,97.0,0.18377630412578583
34182499,69.0,0.9816611409187317,69.0,0.9816611409187317,69.0,0.9816611409187317
34182500,3.0,0.46842482686042786,20.0,0.28052452206611633,47.0,0.17318890988826752
34182501,89.0,0.35560888051986694,57.0,0.30867016315460205,20.0,0.2523910701274872
34182502,54.0,0.7392234802246094,7.0,0.24821001291275024,7.0,0.24821001291275024
34182503,8.0,0.46090856194496155,37.0,0.30945611000061035,78.0,0.14564885199069977
34182504,48.0,0.6793577075004578,7.0,0.3075524568557739,7.0,0.3075524568557739
34182505,51.0,0.31241708993911743,11.0,0.22002720832824707,69.0,0.1948888599872589
34182506,78.0,0.860159695148468,12.0,0.1280316263437271,12.0,0.1280316263437271
34182507,75.0,0.6251732110977173,83.0,0.19779372215270996,78.0,0.08839014172554016
34182508,48.0,0.543891191482544,37.0,0.321836918592453,13.0,0.11623650789260864
34182509,85.0,0.6984779238700867,93.0,0.28620707988739014,93.0,0.28620707988739014
34182511,48.0,0.5367590188980103,38.0,0.3196195363998413,85.0,0.13247033953666687
34182512,54.0,0.4294182062149048,83.0,0.30299174785614014,4.0,0.2533232271671295
34182513,35.0,0.8604710698127747,7.0,0.12467725574970245,7.0,0.12467725574970245
34182514,2.0,0.6101568937301636,8.0,0.3760383129119873,8.0,0.3760383129119873
34182515,38.0,0.4714592397212982,85.0,0.3081158697605133,30.0,0.1831107884645462
34182516,78.0,0.4504109025001526,54.0,0.31728217005729675,73.0,0.20290976762771606
34182517,47.0,0.533325731754303,78.0,0.2905387580394745,4.0,0.1622769683599472
34182518,54.0,0.9895777106285095,54.0,0.9895777106285095,54.0,0.9895777106285095
34182519,47.0,0.5970919132232666,83.0,0.2092140167951584,90.0,0.17804722487926483
34182520,26.0,0.9826294779777527,26.0,0.9826294779777527,26.0,0.9826294779777527
34182521,78.0,0.984030544757843,78.0,0.984030544757843,78.0,0.984030544757843
34182522,80.0,0.48369458317756653,85.0,0.1980905681848526,71.0,0.15383988618850708
34182523,61.0,0.40687480568885803,12.0,0.2775864899158478,95.0,0.17488767206668854
34182524,37.0,0.6494307518005371,71.0,0.3365675210952759,71.0,0.3365675210952759
34182525,85.0,0.8051552176475525,8.0,0.18243859708309174,8.0,0.18243859708309174
34182526,61.0,0.6699801087379456,96.0,0.3077424168586731,96.0,0.3077424168586731
34182527,59.0,0.5299091339111328,88.0,0.2436962127685547,56.0,0.2141130119562149
34182528,97.0,0.9073612689971924,71.0,0.07778868079185486,71.0,0.07778868079185486
34182529,78.0,0.28281813859939575,85.0,0.24894236028194427,83.0,0.24147257208824158
34182530,59.0,0.43714478611946106,36.0,0.3592328727245331,61.0,0.1006385013461113
34182531,70.0,0.9732398986816406,70.0,0.9732398986816406,70.0,0.9732398986816406
34182532,48.0,0.8101654052734375,54.0,0.1482168734073639,47.0,0.027351146563887596
34182533,38.0,0.8444567322731018,90.0,0.13947580754756927,90.0,0.13947580754756927
34182534,80.0,0.9916093945503235,80.0,0.9916093945503235,80.0,0.9916093945503235
34182535,82.0,0.9840295314788818,82.0,0.9840295314788818,82.0,0.9840295314788818
34182536,48.0,0.787599503993988,8.0,0.19839897751808167,8.0,0.19839897751808167
34182541,8.0,0.3672653138637543,44.0,0.25017523765563965,49.0,0.14850513637065887
34182542,90.0,0.990659236907959,90.0,0.990659236907959,90.0,0.990659236907959
34182543,90.0,0.6503013372421265,94.0,0.1879928708076477,49.0,0.14468610286712646
34182544,28.0,0.9879246354103088,28.0,0.9879246354103088,28.0,0.9879246354103088
34182547,54.0,0.9922040104866028,54.0,0.9922040104866028,54.0,0.9922040104866028
34182549,13.0,0.4161856174468994,11.0,0.3615674078464508,63.0,0.21273557841777802
34182552,19.0,0.6589868664741516,54.0,0.2820338308811188,83.0,0.051027361303567886
34182555,78.0,0.8433778285980225,63.0,0.15004390478134155,63.0,0.15004390478134155
34182559,36.0,0.7183225750923157,15.0,0.2735096514225006,15.0,0.2735096514225006
34182566,80.0,0.7041434645652771,59.0,0.1758582592010498,44.0,0.11009913682937622
34182619,12.0,0.2506661117076874,20.0,0.23992356657981873,79.0,0.23313722014427185
34193133,73.0,0.32750770449638367,95.0,0.28906330466270447,29.0,0.19335150718688965
34193134,91.0,0.4952581524848938,37.0,0.25472134351730347,73.0,0.2195836901664734
34193137,3.0,0.952768087387085,30.0,0.04065337032079697,30.0,0.04065337032079697
34193138,50.0,0.8219635486602783,95.0,0.0882551446557045,73.0,0.08390136063098907
34193139,87.0,0.673683226108551,26.0,0.29520681500434875,95.0,0.022673437371850014
34193140,35.0,0.6562204360961914,97.0,0.3375760316848755,97.0,0.3375760316848755
34193141,54.0,0.6159191727638245,81.0,0.20821864902973175,59.0,0.08715704828500748
34193142,73.0,0.4231921136379242,76.0,0.2408890724182129,81.0,0.18700696527957916
34193144,54.0,0.5062361359596252,9.0,0.38852939009666443,57.0,0.09945985674858093
34193147,23.0,0.6922746300697327,26.0,0.12364518642425537,61.0,0.1190013661980629
34193148,67.0,0.534302294254303,65.0,0.3594042658805847,24.0,0.09639354795217514
34193150,69.0,0.7352378368377686,54.0,0.13542614877223969,15.0,0.1225041002035141
34193151,54.0,0.9927189946174622,54.0,0.9927189946174622,54.0,0.9927189946174622
34193154,74.0,0.991314709186554,74.0,0.991314709186554,74.0,0.991314709186554
34193155,39.0,0.4777922034263611,12.0,0.32862287759780884,82.0,0.07363896071910858
34193156,21.0,0.9916092753410339,21.0,0.9916092753410339,21.0,0.9916092753410339
34193157,73.0,0.7704302668571472,33.0,0.10335957258939743,42.0,0.08403341472148895
34193158,90.0,0.7563719153404236,8.0,0.23223061859607697,8.0,0.23223061859607697
34193160,9.0,0.9924989342689514,9.0,0.9924989342689514,9.0,0.9924989342689514
34193162,95.0,0.24081361293792725,73.0,0.18255901336669922,0.0,0.16928894817829132
34193163,94.0,0.5627155900001526,48.0,0.42398154735565186,48.0,0.42398154735565186
34193164,45.0,0.7382124662399292,54.0,0.2507748007774353,54.0,0.2507748007774353
34193165,94.0,0.474149227142334,77.0,0.31349462270736694,73.0,0.13936729729175568
34193166,88.0,0.34483861923217773,11.0,0.24742302298545837,20.0,0.23374421894550323
34193167,63.0,0.5728682279586792,52.0,0.22978147864341736,9.0,0.1853724867105484
34193170,49.0,0.5405865907669067,80.0,0.3071683943271637,44.0,0.12919394671916962
34193173,8.0,0.946833074092865,49.0,0.04611552134156227,49.0,0.04611552134156227
34193174,90.0,0.49557188153266907,8.0,0.495181679725647,8.0,0.495181679725647
34193175,99.0,0.8958325386047363,18.0,0.08456479012966156,18.0,0.08456479012966156
34193030,55.0,0.6483152508735657,94.0,0.25662028789520264,96.0,0.08868193626403809
34193031,82.0,0.4566575884819031,90.0,0.33359238505363464,76.0,0.19681404531002045
34193032,90.0,0.3512101471424103,28.0,0.27446067333221436,92.0,0.2371164709329605
34193033,63.0,0.878335177898407,92.0,0.08302672207355499,31.0,0.03048538602888584
34193034,95.0,0.7915715575218201,54.0,0.1050630509853363,56.0,0.0785810649394989
34193035,21.0,0.5208430886268616,92.0,0.47266581654548645,92.0,0.47266581654548645
34193036,90.0,0.3515896499156952,40.0,0.25444915890693665,92.0,0.23336707055568695
34193037,93.0,0.9724951982498169,93.0,0.9724951982498169,93.0,0.9724951982498169
34193038,6.0,0.3044705390930176,91.0,0.2845543622970581,94.0,0.22537606954574585
34193039,21.0,0.9891195297241211,21.0,0.9891195297241211,21.0,0.9891195297241211
34193041,5.0,0.9260894060134888,49.0,0.06821190565824509,49.0,0.06821190565824509
34193042,90.0,0.3847814202308655,67.0,0.2784940004348755,92.0,0.18216560781002045
34193046,97.0,0.6033005118370056,59.0,0.36698779463768005,91.0,0.020292572677135468
34193047,91.0,0.2928512394428253,28.0,0.22475400567054749,80.0,0.17831100523471832
34193048,6.0,0.6487389206886292,71.0,0.18007712066173553,24.0,0.16157840192317963
34193049,81.0,0.6301327347755432,49.0,0.20888157188892365,12.0,0.06733834743499756
34193051,66.0,0.34030961990356445,15.0,0.2952774465084076,79.0,0.26149070262908936
34193052,93.0,0.5058085918426514,54.0,0.47832122445106506,54.0,0.47832122445106506
34193053,73.0,0.7495722770690918,25.0,0.15908050537109375,95.0,0.08319461345672607
34193054,56.0,0.26731494069099426,94.0,0.23601561784744263,73.0,0.21041220426559448
34193055,21.0,0.45504534244537354,56.0,0.258733868598938,95.0,0.15508709847927094
34193056,8.0,0.2679167091846466,88.0,0.21366915106773376,85.0,0.1826782375574112
34193057,27.0,0.9793726801872253,27.0,0.9793726801872253,27.0,0.9793726801872253
34193058,46.0,0.6431788206100464,95.0,0.17746393382549286,15.0,0.1731368452310562
34193059,19.0,0.4961657226085663,13.0,0.1427992284297943,54.0,0.13445821404457092
34193061,41.0,0.9910796284675598,41.0,0.9910796284675598,41.0,0.9910796284675598
