ArticleID,topic_1,topic_1_prop,topic_2,topic_2_prop,topic_3,topic_3_prop
34292160,72,0.3400605,20,0.306359261274338,90,0.191038712859154
34292164,50,0.50391906,13,0.217071026563644,52,0.146533071994782
34292165,53,0.37448668,92,0.200878456234932,55,0.130360573530197
34292166,15,0.42139217,53,0.262457221746445,4,0.195344030857086
34292170,2,0.3265993,62,0.283624887466431,4,0.235928386449814
34292171,56,0.8575305,56,0.857530474662781,56,0.857530474662781
34292226,81,0.37961164,24,0.231933116912842,78,0.159806072711945
34292227,42,0.47032213,20,0.312989860773087,14,0.0460056215524673
34292228,1,0.6412073,8,0.167681738734245,8,0.167681738734245
34292229,83,0.30328503,71,0.252047896385193,5,0.243908315896988
34292245,2,0.51576746,96,0.142076462507248,30,0.136898890137672
34292249,10,0.35680646,0,0.256233841180801,44,0.19108758866787
34292183,79,0.5657813,56,0.233194187283516,45,0.0720778480172157
34292213,43,0.44350305,2,0.375710427761078,2,0.375710427761078
34292320,65,0.55349344,2,0.188781201839447,1,0.143812939524651
34292322,47,0.5930842,62,0.228535175323486,62,0.228535175323486
34292323,92,0.7667786,73,0.0936300456523895,73,0.0936300456523895
34292324,75,0.3238579,44,0.250078618526459,32,0.233410596847534
34292325,4,0.28059828,90,0.250997334718704,55,0.202297568321228
34292326,76,0.5511582,47,0.327382177114487,47,0.327382177114487
34292405,62,0.38522264,16,0.218868434429169,69,0.129485547542572
34292407,21,0.49339095,53,0.323765844106674,53,0.323765844106674
34292411,43,0.40672842,94,0.22409975528717,58,0.13334596157074
34292412,6,0.48590037,20,0.199680209159851,21,0.197842612862587
34292417,47,0.32564393,61,0.217536956071854,56,0.14642907679081
34292418,32,0.42266217,13,0.166491433978081,72,0.12563456594944
34298258,5,0.571593,57,0.230515271425247,66,0.0640533789992332
34298259,47,0.37542963,22,0.271857142448425,68,0.20977546274662
34298260,7,0.25209022,42,0.249654859304428,94,0.149682134389877
34298269,21,0.3554184,57,0.344620913267136,26,0.0894425213336945
34298272,30,0.35258174,45,0.248307093977928,55,0.239647701382637
34298281,61,0.62077606,60,0.161394685506821,91,0.0699226781725884
34298284,74,0.6336892,47,0.138781026005745,60,0.0936508849263191
34298290,2,0.70169705,32,0.156720533967018,32,0.156720533967018
34298291,47,0.33858958,4,0.237926959991455,50,0.218703329563141
34298292,82,0.43429804,32,0.206938341259956,46,0.107603035867214
34298293,2,0.72703063,16,0.0980925038456917,16,0.0980925038456917
34298312,11,0.48210755,89,0.25518411397934,89,0.25518411397934
34298313,91,0.44573325,45,0.24380099773407,84,0.0718773454427719
34298323,68,0.50294334,43,0.231980293989182,47,0.135089457035065
34298336,66,0.8488152,66,0.848815202713013,66,0.848815202713013
34298337,21,0.36530074,70,0.213319212198257,29,0.206809610128403
34298338,81,0.28472832,1,0.221886917948723,12,0.175563663244247
34298359,97,0.43035164,20,0.31038624048233,55,0.11993583291769
34298362,17,0.6149341,91,0.232182875275612,91,0.232182875275612
34298363,41,0.5295996,81,0.214658915996552,71,0.132916256785393
34298364,53,0.30671656,20,0.185288652777672,91,0.162907212972641
34298475,62,0.61591303,20,0.242121145129204,20,0.242121145129204
34298476,85,0.34019578,32,0.183284744620323,37,0.178688064217567
34298496,28,0.627904,82,0.250826358795166,82,0.250826358795166
34298498,2,0.56915146,47,0.301187098026276,47,0.301187098026276
34298499,21,0.43186364,47,0.172664001584053,57,0.14217883348465
34298510,41,0.34323582,92,0.225496307015419,32,0.159955039620399
34298514,2,0.7943888,4,0.0721554085612297,4,0.0721554085612297
34298516,2,0.41277975,4,0.185742273926735,55,0.183388382196426
34298539,8,0.44533747,20,0.228154897689819,72,0.199627473950386
34298547,82,0.50110644,4,0.240376830101013,32,0.135682791471481
34298548,45,0.46257153,49,0.322584688663483,49,0.322584688663483
34298549,3,0.33009505,53,0.244550153613091,49,0.191497325897217
34298550,83,0.52639747,47,0.220980778336525,32,0.13578425347805
34310909,47,0.4009949,69,0.198843643069267,44,0.140718445181847
34310953,53,0.3571607,47,0.279460489749908,1,0.199954956769943
34310957,13,0.5582625,78,0.241853445768356,78,0.241853445768356
34310971,84,0.35485905,50,0.25674831867218,49,0.142069444060326
34310972,93,0.44507864,52,0.184251353144646,84,0.173438876867294
34311009,43,0.27264473,32,0.26299312710762,4,0.223003640770912
34311017,68,0.39367828,57,0.238875940442085,90,0.104198724031448
34311028,55,0.8532616,55,0.853261590003967,55,0.853261590003967
34311104,53,0.34661204,20,0.196214661002159,89,0.122529767453671
34311105,65,0.50310546,47,0.265629261732101,4,0.0932599753141403
34311106,28,0.63584405,43,0.225986629724503,43,0.225986629724503
34311139,56,0.441097,1,0.300683051347733,24,0.102572210133076
34311165,80,0.7312475,94,0.123820193111897,94,0.123820193111897
34311247,1,0.24810651,50,0.197382658720016,67,0.188693970441818
34315922,21,0.27848032,47,0.277672350406647,55,0.175218373537064
34315926,26,0.7864698,55,0.0731451287865639,55,0.0731451287865639
34315928,49,0.85149163,49,0.851491630077362,49,0.851491630077362
34315930,91,0.3824055,44,0.193852633237839,32,0.152316197752953
34315932,2,0.26050916,3,0.239787310361862,45,0.198374137282372
34315933,21,0.74045116,56,0.113865800201893,56,0.113865800201893
34315934,71,0.47219285,47,0.342661201953888,52,0.0543337613344193
34315937,22,0.3732338,1,0.230760157108307,32,0.183636233210564
34315944,62,0.4909298,20,0.139737024903297,32,0.133695811033249
34315945,47,0.32425758,98,0.242536976933479,71,0.18417201936245
34315946,20,0.3155,94,0.255992919206619,32,0.188693210482597
34315947,4,0.42957154,66,0.34289413690567,5,0.0642759650945663
34315949,69,0.5151054,54,0.220967009663582,54,0.220967009663582
34315950,43,0.3249893,57,0.275558471679687,29,0.206961750984192
34315951,66,0.32682046,21,0.270130544900894,92,0.249883010983467
34315954,64,0.19978099,23,0.166302993893623,73,0.140466466546059
34315955,1,0.3904857,21,0.222048789262772,56,0.208917647600174
34315957,40,0.4130715,83,0.256242752075195,24,0.153524681925774
34315958,1,0.3372169,46,0.30175307393074,21,0.219732746481895
34315959,83,0.21386868,67,0.207686707377434,81,0.207519501447678
34315961,53,0.31058735,77,0.306831955909729,32,0.167300164699554
34315963,28,0.3173956,72,0.247994408011436,35,0.167260184884071
34315966,84,0.45995802,57,0.223195970058441,32,0.0945351421833038
34315969,47,0.477687,56,0.211982369422913,22,0.0967978835105896
34315970,84,0.57466227,1,0.12710890173912,69,0.0989731252193451
34315975,42,0.3500309,41,0.251268863677979,32,0.215599596500397
34315977,47,0.43906474,78,0.250320702791214,75,0.111577682197094
34315978,0,0.3219765,13,0.269864410161972,17,0.228804543614388
34315979,82,0.30578482,72,0.250445932149887,57,0.150419130921364
34315982,3,0.37825963,41,0.217190727591515,60,0.171821385622025
34315983,13,0.47287336,22,0.302983820438385,51,0.0469046644866467
34315984,83,0.2722606,55,0.219881594181061,28,0.203797414898872
34315985,73,0.54092544,1,0.266978412866592,82,0.0502235665917397
34315986,72,0.4129223,4,0.231234431266785,57,0.213035300374031
34315987,47,0.30890936,1,0.258776009082794,52,0.194486513733864
34315989,69,0.3277906,82,0.27417528629303,23,0.193228676915169
34315990,5,0.2710398,0,0.265832364559174,23,0.262084931135178
34315991,13,0.349617,2,0.304065436124802,5,0.181492984294891
34315992,47,0.4658367,22,0.239064857363701,91,0.133565068244934
34315994,32,0.40098986,82,0.249056234955788,52,0.170063599944115
34311199,66,0.39161602,82,0.167686775326729,67,0.136703670024872
34311200,47,0.4849815,82,0.289254248142242,75,0.0668608769774437
34311208,97,0.39613804,20,0.231940686702728,83,0.144586130976677
34311212,11,0.24599239,1,0.215946584939957,72,0.201700076460838
34311213,81,0.48288307,40,0.169979587197304,82,0.0666671171784401
34316245,90,0.37865156,5,0.363406777381897,5,0.363406777381897
34316292,70,0.4262239,66,0.237673968076706,65,0.124767415225506
34316294,43,0.34653178,64,0.313627988100052,26,0.147455558180809
34316355,77,0.45811746,72,0.270213216543198,19,0.137346789240837
34316358,94,0.7600472,84,0.107965499162674,84,0.107965499162674
34316365,68,0.38740706,53,0.207488626241684,73,0.162924990057945
34322115,43,0.6507561,23,0.0935660153627396,1,0.0797954127192497
34322117,13,0.46535695,1,0.212169080972671,47,0.172290280461311
34322118,24,0.55236685,75,0.255550920963287,96,0.0444247759878635
34322119,83,0.6602436,13,0.150928005576134,44,0.0597292929887772
34322129,20,0.26686233,97,0.265602648258209,98,0.179719552397728
34322466,2,0.43849608,45,0.194643080234528,56,0.192840099334717
34322467,30,0.3930746,45,0.371289670467377,70,0.0646146535873413
34322468,82,0.54113054,2,0.23983009159565,78,0.0828320533037186
34322469,1,0.4268716,41,0.176328182220459,26,0.145729124546051
34322471,20,0.3950804,81,0.263054758310318,45,0.178860723972321
34322473,81,0.27354524,1,0.217118874192238,19,0.196815118193626
34322474,47,0.3681874,56,0.18364118039608,8,0.108604021370411
34311221,97,0.57396924,87,0.22932705283165,87,0.22932705283165
34311222,1,0.36671767,94,0.322629600763321,56,0.144128262996674
34316010,1,0.75333804,60,0.105253964662552,60,0.105253964662552
34316012,3,0.3509398,16,0.321258157491684,34,0.146762207150459
34316013,47,0.25189626,69,0.221458569169044,29,0.14644256234169
34316015,15,0.5634961,43,0.210361257195473,2,0.0876172110438347
34324698,33,0.39266157,83,0.184430241584778,42,0.180822029709816
34324805,49,0.4983716,55,0.315395206212997,53,0.0654645562171936
34324809,4,0.61494964,50,0.144664362072945,50,0.144664362072945
34324800,1,0.46095744,82,0.162080779671669,66,0.155109018087387
34324853,1,0.5983795,66,0.173838317394257,66,0.173838317394257
34324915,47,0.34868503,84,0.235719054937363,94,0.156039625406265
34324916,22,0.3767726,60,0.197856307029724,43,0.196059331297874
34324908,97,0.59832513,55,0.21132980287075,56,0.0511096902191639
34324948,21,0.3902082,84,0.376671254634857,7,0.057917233556509
34324949,2,0.47100306,47,0.376632481813431,47,0.376632481813431
34324986,92,0.35316527,13,0.219680637121201,0,0.173336058855057
34324988,20,0.29029316,13,0.269303172826767,24,0.142518296837807
34324989,13,0.3564877,44,0.293810039758682,22,0.18401725590229
34324983,67,0.8669447,67,0.866944670677185,67,0.866944670677185
34332508,72,0.24672242,2,0.169047132134438,85,0.16782608628273
34332518,56,0.25742787,17,0.190022945404053,47,0.185857459902763
34332522,20,0.5189123,32,0.238791987299919,27,0.111106045544148
34332523,72,0.67157996,11,0.200340211391449,11,0.200340211391449
34332525,32,0.28146765,51,0.252463757991791,26,0.186095729470253
34332526,21,0.36168253,82,0.360029101371765,4,0.141341760754585
34332527,72,0.4998223,28,0.298941642045975,28,0.298941642045975
34332528,30,0.6297453,69,0.210874035954475,97,0.0340608209371567
34332529,2,0.7478287,66,0.121698662638664,66,0.121698662638664
34332530,4,0.7785951,13,0.0976784080266953,13,0.0976784080266953
34332532,56,0.26625067,47,0.246839627623558,21,0.134540244936943
34332533,32,0.6639259,1,0.225494250655174,1,0.225494250655174
34332534,32,0.30345836,46,0.234357342123985,5,0.206568077206612
34332536,37,0.81144494,1,0.0512201637029648,1,0.0512201637029648
34332537,25,0.43488622,67,0.200686737895012,73,0.154235973954201
34332538,9,0.68834335,85,0.155756220221519,85,0.155756220221519
34332539,53,0.29933974,62,0.237921595573425,85,0.227723941206932
34332540,70,0.39882773,13,0.34379106760025,12,0.12458049505949
34332541,33,0.60225385,46,0.147884458303452,55,0.111133694648743
34332542,39,0.45454547,91,0.295807421207428,97,0.0932964608073235
34332543,12,0.46825367,32,0.357318788766861,32,0.357318788766861
34332544,66,0.49547118,72,0.382273495197296,72,0.382273495197296
34332545,87,0.56663144,2,0.166899994015694,84,0.129416331648827
34332547,22,0.6330251,1,0.151447534561157,2,0.0657758712768555
34332548,99,0.45041442,47,0.421828657388687,47,0.421828657388687
34332550,32,0.4050291,2,0.290853261947632,15,0.14728370308876
34332551,8,0.3987257,12,0.294895619153976,5,0.168938264250755
34332552,32,0.41595027,12,0.268673896789551,11,0.122152410447598
34332553,15,0.41709638,1,0.378399014472961,25,0.0777250230312347
34332554,75,0.3956371,1,0.201405718922615,81,0.165846079587936
34332556,55,0.47423407,12,0.167825326323509,90,0.156671822071075
34332557,55,0.7033822,67,0.169021293520927,67,0.169021293520927
34332559,81,0.42596194,60,0.256064802408218,4,0.143208861351013
34332561,72,0.30811146,52,0.218931823968887,22,0.213083699345589
34332563,96,0.40102416,57,0.357525497674942,79,0.107141971588135
34332564,42,0.40447628,32,0.250742137432098,45,0.178910344839096
34332566,39,0.6826341,37,0.129602015018463,37,0.129602015018463
34332567,55,0.29046297,21,0.213016763329506,61,0.211130410432816
34332568,97,0.8720999,97,0.872099876403809,97,0.872099876403809
34332569,92,0.73888206,56,0.0792140960693359,45,0.0493971072137356
34332570,81,0.29504976,1,0.275072872638702,30,0.260730981826782
34332571,32,0.45729846,5,0.201296582818031,21,0.0846470594406128
34332572,17,0.42176515,47,0.244278892874718,85,0.129274860024452
34332573,41,0.432236,43,0.274290949106216,20,0.167376980185509
34332574,1,0.26354688,69,0.204854294657707,56,0.198869749903679
34332578,47,0.57237786,55,0.180373087525368,44,0.0896308645606041
34332580,17,0.3893662,1,0.349836379289627,86,0.094954326748848
34332581,1,0.67055357,55,0.106806099414825,66,0.0154356081038713
34332582,50,0.6841981,28,0.175125569105148,28,0.175125569105148
34332583,19,0.5646046,22,0.295755207538605,22,0.295755207538605
34332585,42,0.5626373,33,0.145666360855103,14,0.0983137562870979
34332586,47,0.5017699,55,0.21385158598423,8,0.0938411876559258
34332587,53,0.59924906,20,0.176528871059418,56,0.101167373359203
34332588,86,0.3936448,79,0.225463435053825,44,0.154837861657143
34332592,92,0.49767727,2,0.216265976428986,65,0.139875501394272
34332595,35,0.5668916,66,0.166843891143799,45,0.109079249203205
34332598,66,0.36625516,47,0.348508566617966,28,0.0887784063816071
34332599,47,0.45429537,81,0.24725030362606,66,0.158561944961548
34332601,84,0.6097697,43,0.171496644616127,9,0.100284412503243
34332603,44,0.8043384,68,0.0613999702036381,68,0.0613999702036381
34332605,1,0.39371032,55,0.190126180648804,24,0.153094545006752
34332609,1,0.47672677,93,0.272172659635544,24,0.0949829965829849
34332613,71,0.44267467,55,0.166323468089104,65,0.150549009442329
34332615,47,0.4709158,59,0.367514669895172,59,0.367514669895172
34332616,1,0.42192805,32,0.178183257579803,37,0.132143750786781
34332617,81,0.35262468,32,0.275487273931503,1,0.251770317554474
34332620,32,0.40515533,13,0.36344575881958,13,0.36344575881958
34332622,45,0.29250768,67,0.231123954057693,1,0.211579769849777
34332623,56,0.30261433,53,0.284120440483093,96,0.151239976286888
34332626,22,0.8534929,22,0.853492915630341,22,0.853492915630341
34332628,69,0.3873855,32,0.369896233081818,96,0.0664796754717827
34332629,86,0.36760348,1,0.210365951061249,2,0.191319957375526
34332630,42,0.31917048,2,0.262604266405106,66,0.147494241595268
34332632,24,0.74890256,4,0.125484094023705,4,0.125484094023705
34332635,72,0.3616809,52,0.201852604746819,43,0.170416653156281
34332660,1,0.4530187,79,0.226067081093788,94,0.155952587723732
34332661,4,0.42056587,9,0.128064796328545,71,0.113904155790806
34332662,44,0.2650697,73,0.209640875458717,9,0.184194013476372
34332663,21,0.24813235,20,0.234228581190109,12,0.193977952003479
34332664,53,0.5456346,45,0.231437116861343,45,0.231437116861343
34332665,99,0.5472674,1,0.325717926025391,1,0.325717926025391
34332638,56,0.6644616,47,0.227381139993668,47,0.227381139993668
34332640,5,0.68234926,3,0.173618018627167,3,0.173618018627167
34332642,4,0.2828133,82,0.26609393954277,66,0.209856286644936
34332643,83,0.61190313,47,0.26989534497261,47,0.26989534497261
34332652,92,0.461084,72,0.366449892520905,72,0.366449892520905
34332501,32,0.3604165,13,0.230842635035515,18,0.177157744765282
34332504,32,0.4783522,49,0.133016645908356,54,0.113696373999119
34332783,82,0.3759296,46,0.2274489402771,35,0.190817788243294
34338337,43,0.28477582,66,0.200206115841866,52,0.185050383210182
34338410,66,0.31199887,93,0.262686640024185,12,0.208921760320663
34338452,73,0.528502,74,0.278447151184082,74,0.278447151184082
34338472,73,0.5067142,72,0.34214660525322,72,0.34214660525322
34338473,72,0.79622114,62,0.0825458094477654,62,0.0825458094477654
34338474,2,0.5080681,85,0.183569490909576,1,0.155857905745506
34338475,99,0.4013331,94,0.256139785051346,79,0.213685482740402
34338476,5,0.29968786,4,0.22962811589241,44,0.181045576930046
34338477,20,0.52486145,5,0.202519655227661,70,0.0938668474555016
34338479,81,0.50547177,42,0.262544065713882,42,0.262544065713882
34338502,3,0.67681706,91,0.19303634762764,91,0.19303634762764
34338504,5,0.47073185,3,0.308821141719818,3,0.308821141719818
34338513,20,0.35895374,1,0.290151119232178,38,0.186524972319603
34338518,82,0.6751501,13,0.176506668329239,13,0.176506668329239
34338542,22,0.36522493,45,0.322760790586472,34,0.10186879336834
34338543,79,0.34200856,93,0.248290881514549,12,0.241311877965927
34338544,42,0.34062186,24,0.261442184448242,19,0.240354388952255
34338545,56,0.48358467,19,0.261807441711426,16,0.0439603589475155
34338549,97,0.30932876,13,0.197108671069145,30,0.192930862307549
34338663,13,0.86626834,13,0.866268336772919,13,0.866268336772919
34338664,49,0.3365963,59,0.302019327878952,52,0.174551293253899
34338665,4,0.6863865,21,0.182460188865662,21,0.182460188865662
34338666,91,0.31973228,71,0.300563931465149,21,0.086046427488327
34338667,56,0.29328948,50,0.22003847360611,82,0.164002478122711
34338668,1,0.34832823,78,0.217361986637115,16,0.17631271481514
34338669,1,0.3677384,96,0.205984935164452,13,0.142509743571281
34338670,62,0.27886215,47,0.275122404098511,82,0.267106294631958
34338671,42,0.26534846,61,0.20020492374897,71,0.185442581772804
34338672,8,0.41874444,1,0.296292513608932,47,0.148444324731827
34338673,24,0.52747107,91,0.29498490691185,55,0.0357582569122314
34338674,20,0.8586872,20,0.858687222003937,20,0.858687222003937
34338675,61,0.6722807,43,0.200608119368553,43,0.200608119368553
34338676,2,0.29847547,20,0.245638489723206,7,0.189210951328278
34338677,55,0.43654847,86,0.168064773082733,85,0.106366962194443
34338678,97,0.6409047,71,0.218672677874565,71,0.218672677874565
34338679,1,0.47593117,32,0.190561205148697,48,0.124457508325577
34338680,46,0.27974087,13,0.245543777942657,56,0.235024720430374
34338681,46,0.33646062,55,0.198098227381706,32,0.154759034514427
34338682,53,0.23520088,2,0.233998239040375,29,0.155233308672905
34338699,99,0.3242052,82,0.279074519872665,23,0.16918508708477
34338617,20,0.4913927,66,0.30082905292511,66,0.30082905292511
34345168,57,0.6143125,4,0.133921906352043,52,0.11735600233078
34345170,1,0.301668,20,0.273848235607147,32,0.192125469446182
34345172,44,0.38064864,47,0.279224723577499,55,0.175185531377792
34345206,24,0.34358805,6,0.280686914920807,20,0.153455153107643
34345219,22,0.38643265,21,0.231043547391891,43,0.213464722037315
34345228,53,0.5240012,56,0.349789619445801,56,0.349789619445801
34349753,91,0.33631882,87,0.298667758703232,9,0.117706917226315
34349755,2,0.39196816,73,0.274784624576569,55,0.146867901086807
34349756,1,0.3515836,24,0.27632462978363,21,0.21414253115654
34349807,1,0.63656557,56,0.192843228578568,56,0.192843228578568
34349850,56,0.4631873,43,0.233008787035942,72,0.179446890950203
34350061,1,0.6599207,2,0.17128898203373,2,0.17128898203373
34351858,60,0.6431484,32,0.213179484009743,32,0.213179484009743
34351859,72,0.32677484,45,0.3070028424263,29,0.152767896652222
34351870,52,0.54684526,1,0.19075720012188,43,0.0802096650004387
34351884,45,0.30775273,91,0.28041809797287,82,0.238720610737801
34351888,92,0.34756967,97,0.232107937335968,68,0.163142308592796
34351892,45,0.2857764,97,0.275840401649475,42,0.196247860789299
34351913,92,0.56019545,89,0.149157837033272,42,0.101185537874699
34351914,21,0.68756133,68,0.135125577449799,89,0.0524047166109085
34351915,45,0.31942707,94,0.211601510643959,93,0.115660920739174
34351916,94,0.38788626,2,0.287836074829102,73,0.164671376347542
34351917,68,0.47504085,55,0.180450946092606,81,0.140153884887695
34351918,56,0.2838377,49,0.222944885492325,44,0.21706885099411
34351919,59,0.5441013,2,0.234945043921471,32,0.0861187130212784
34351920,81,0.29496688,1,0.253689825534821,98,0.188366621732712
34351921,13,0.3931983,22,0.391331434249878,22,0.391331434249878
34351922,23,0.70478797,1,0.164639160037041,1,0.164639160037041
34351924,32,0.33625442,66,0.320758581161499,44,0.167402967810631
34351925,42,0.44356796,60,0.236036106944084,93,0.143612518906593
34351926,60,0.5143518,82,0.304882496595383,82,0.304882496595383
34351927,32,0.6844028,42,0.129997745156288,42,0.129997745156288
34351928,86,0.496471,79,0.291352033615112,79,0.291352033615112
34351929,94,0.28848144,53,0.277628093957901,44,0.269992411136627
34351930,47,0.3165966,94,0.144221723079681,53,0.142357528209686
34351931,85,0.73911095,71,0.115757629275322,71,0.115757629275322
34351932,2,0.3246994,54,0.237485885620117,48,0.158921390771866
34351933,46,0.4570972,1,0.409673452377319,1,0.409673452377319
34351934,32,0.470402,37,0.22071585059166,53,0.13386133313179
34351935,47,0.5977137,46,0.129719376564026,68,0.0561730042099953
34351936,1,0.34951234,32,0.347950428724289,39,0.134081587195396
34351937,55,0.7701648,79,0.0521641373634338,94,0.0474686808884144
34351938,86,0.8520074,86,0.852007389068604,86,0.852007389068604
34351939,73,0.52964836,4,0.345555514097214,4,0.345555514097214
34351940,21,0.40602654,83,0.195531934499741,72,0.170202895998955
34351941,82,0.49895048,13,0.229861050844192,51,0.114526115357876
34351942,1,0.34425113,76,0.312897056341171,98,0.110296979546547
34351943,1,0.34178796,23,0.279275417327881,13,0.189245864748955
34351944,14,0.48023677,1,0.268044054508209,16,0.117024131119251
34351945,89,0.3123389,21,0.305327624082565,58,0.181332916021347
34351946,72,0.60242546,32,0.224846437573433,67,0.0303631387650967
34351947,1,0.41533548,32,0.337695181369781,64,0.0564944334328175
34351948,13,0.4685014,85,0.203484699130058,47,0.146236196160316
34351949,31,0.3991959,45,0.329910933971405,36,0.118473283946514
34351950,3,0.4192696,81,0.326432943344116,86,0.0617935359477997
34351951,93,0.29112044,6,0.176117464900017,65,0.172725364565849
34351952,4,0.35111368,91,0.247091010212898,68,0.126591011881828
34351953,1,0.5182587,57,0.331661701202393,57,0.331661701202393
34351954,43,0.50730014,47,0.188830018043518,32,0.168230280280113
34351955,4,0.3844997,22,0.288350075483322,8,0.142015278339386
34351956,3,0.25963527,69,0.226764008402824,47,0.19429038465023
34351957,26,0.59513515,32,0.272847592830658,32,0.272847592830658
34351958,1,0.42890444,46,0.152348533272743,61,0.135721296072006
34351959,41,0.68030006,53,0.178585559129715,53,0.178585559129715
34351960,71,0.48992774,74,0.175996541976929,40,0.119014918804169
34351961,2,0.33846623,27,0.188737779855728,24,0.143617138266563
34351962,60,0.31610692,85,0.313939779996872,35,0.19472724199295
34351963,52,0.44548234,57,0.300004899501801,32,0.106863483786583
34351964,20,0.8475911,20,0.847591102123261,20,0.847591102123261
34351966,5,0.6312819,45,0.169981360435486,73,0.0678010433912277
34351967,32,0.2896261,20,0.238312169909477,66,0.181892529129982
34351968,14,0.39656594,1,0.250912934541702,30,0.122611463069916
34351969,47,0.3721895,99,0.287109762430191,90,0.162960633635521
34351970,12,0.4781314,35,0.34302943944931,35,0.34302943944931
34351971,20,0.38257274,71,0.319234132766724,97,0.164072200655937
34351972,84,0.61676496,1,0.241831541061401,1,0.241831541061401
34351973,69,0.60367775,41,0.132065176963806,85,0.124908111989498
34351974,47,0.42080048,20,0.278285473585129,60,0.138492062687874
34351975,83,0.41608047,5,0.261414796113968,98,0.178517520427704
34351978,43,0.26390976,72,0.232582122087479,24,0.215566590428352
34351980,2,0.27224076,68,0.256783366203308,57,0.171653598546982
34351981,53,0.7807553,53,0.780755281448364,53,0.780755281448364
34351983,32,0.30901623,60,0.291878163814545,43,0.231501519680023
34351984,97,0.3058567,39,0.251739770174026,53,0.201343238353729
34351985,91,0.35719392,13,0.216073334217072,65,0.155074447393417
34351987,73,0.42982683,56,0.278180360794067,42,0.154064953327179
34351988,20,0.8678207,20,0.867820680141449,20,0.867820680141449
34351990,32,0.846817,32,0.846817016601563,32,0.846817016601563
34351991,21,0.29756996,1,0.204582050442696,43,0.180524304509163
34351992,47,0.5073392,32,0.244915276765823,20,0.122657790780067
34351994,88,0.34877375,1,0.289999693632126,53,0.227308422327042
34351996,53,0.4665997,1,0.428234040737152,1,0.428234040737152
34351998,80,0.30216077,47,0.233111962676048,97,0.145510166883469
34352001,57,0.83853894,57,0.838538944721222,57,0.838538944721222
34352002,89,0.58311135,55,0.238561019301414,72,0.0599308274686337
34352008,42,0.32618874,49,0.280174434185028,13,0.22657698392868
34352012,1,0.43313202,32,0.400453925132751,32,0.400453925132751
34352013,23,0.34910947,61,0.300134092569351,40,0.175252556800842
34352016,47,0.34771565,55,0.337890923023224,53,0.151629909873009
34352033,47,0.33026916,55,0.230183407664299,12,0.199176147580147
34361543,47,0.39121774,51,0.163700252771378,10,0.146951884031296
34361546,50,0.35160518,62,0.279322564601898,24,0.187905162572861
34361551,53,0.62939775,11,0.103003434836864,71,0.0964348465204239
34361554,53,0.3385815,43,0.262410700321197,11,0.238412350416183
34361556,26,0.23495622,82,0.190155774354935,47,0.161481231451035
34361561,38,0.57536197,47,0.287469238042831,47,0.287469238042831
34361562,53,0.42098996,28,0.209151104092598,57,0.202308163046837
34361564,53,0.3340953,25,0.25333496928215,55,0.147468447685242
34361572,82,0.27988264,55,0.263659417629242,57,0.235206067562103
34361575,57,0.29300645,53,0.283308416604996,60,0.152225941419601
34361577,47,0.48349354,1,0.170211791992188,53,0.149281248450279
34361579,47,0.43386754,2,0.256215125322342,55,0.136337280273438
34361586,22,0.5661138,21,0.14741063117981,53,0.118820607662201
34361589,47,0.23022604,50,0.213627308607101,0,0.139654025435448
34361598,33,0.6113927,55,0.137280136346817,42,0.120288498699665
34361602,84,0.45128018,50,0.245816841721535,30,0.0842196419835091
34361607,53,0.47592357,32,0.213393792510033,62,0.11347433924675
34361610,82,0.35627663,3,0.264031648635864,52,0.174377143383026
34361615,9,0.59338576,66,0.170744985342026,55,0.0958854034543037
34361616,55,0.32336137,32,0.201534301042557,53,0.19732441008091
34361624,91,0.5628995,53,0.292594581842422,53,0.292594581842422
34361634,53,0.3391964,71,0.20827043056488,56,0.165222302079201
34361636,55,0.32740209,47,0.271948039531708,72,0.237631499767303
34361639,33,0.8409093,33,0.84090930223465,33,0.84090930223465
34361640,9,0.40297922,2,0.203219920396805,50,0.136972710490227
34361642,45,0.37376225,53,0.204849436879158,0,0.202016621828079
34361644,82,0.33605415,67,0.187273472547531,3,0.175136297941208
34361653,20,0.56737643,74,0.149882316589355,93,0.0960177704691887
34361654,9,0.23346537,42,0.137688368558884,65,0.131553903222084
34361657,98,0.44786215,52,0.265709012746811,89,0.157846584916115
34361660,2,0.40166333,93,0.187165126204491,41,0.167347863316536
34361663,53,0.24643514,30,0.202683806419373,94,0.169055432081223
34361671,1,0.37266353,53,0.337396860122681,99,0.0520278513431549
34361673,47,0.3381986,53,0.295793920755386,62,0.186888441443443
34361675,82,0.27108648,2,0.232447370886803,8,0.229987129569054
34361678,47,0.45316216,53,0.197457581758499,65,0.176351755857468
34361679,7,0.49632877,85,0.243444919586182,9,0.136762022972107
34361682,47,0.654743,53,0.143918052315712,53,0.143918052315712
34361685,44,0.37712616,22,0.223272413015366,66,0.149707481265068
34361688,2,0.35654166,8,0.307108491659164,1,0.183663219213486
34361690,94,0.34941405,23,0.245552361011505,41,0.19870625436306
34361694,53,0.25174862,43,0.218575060367584,55,0.171241298317909
34361703,47,0.32500073,1,0.211830452084541,45,0.130708634853363
34361707,55,0.41203347,20,0.281125515699387,37,0.102573812007904
34361715,47,0.4124364,55,0.241654634475708,46,0.107951357960701
34361717,53,0.22448288,20,0.195169940590858,41,0.176678627729416
34361718,59,0.3441046,43,0.303124845027924,32,0.157950177788734
